controller,speed_kmh,target_force_N,mean_force_N,std_force_N,cv_percent,min_force_N,max_force_N,contact_loss_percent,NoC,ATR_percent,effort_N2s,mechanical_work_J,signed_mechanical_work_J,trial,scenario_seed,measurement_noise_std_N,actuator_delay_s,actuator_time_constant_s,irregularity_scale,mass_scale_1,mass_scale_2,mass_scale_3,stiffness_scale_1,stiffness_scale_2,stiffness_scale_3,damping_scale_3,contact_stiffness_scale
ME-APIC,350.0,188.825,195.31788078460465,172.87105335767745,88.50754097025995,102.06136065384305,1035.7894207114828,0.0,7,23.076923076923073,28.242375988365662,0.9053824116123531,-0.4563527044930302,177,942781996,2.0,0.005,0.015,1.1215000864760474,1.016311113785222,0.93701840193071,1.0376978264372057,1.0990641741774665,1.0361146429018242,1.0750827236357812,0.931007447047624,0.913772008596878
Passive,300.0,157.3,168.7204933106901,101.04670602563363,59.89000153025947,83.75889611922841,474.4650492727366,0.0,0,0.0,0.0,0.0,0.0,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
Continuous,300.0,157.3,165.98843683679536,95.84058814131797,57.73931604377431,89.21194197463198,474.8137113320325,0.0,1,100.0,80.89712437552856,1.7545662478150081,-0.6261901236544747,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
T-APIC,300.0,157.3,168.6875927621888,99.60486018890296,59.04693911266088,88.51434437585418,480.3265701424275,0.0,8,27.594936708860757,22.669531406609945,0.6316882723456181,-0.24032944853716082,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
E-APIC,300.0,157.3,168.40907121763516,99.62609708086674,59.157203564242614,88.51434437585418,484.0813886983323,0.0,6,18.73417721518987,19.341253668701697,0.5409893298626152,-0.2908047263438216,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
ME-APIC,300.0,157.3,168.56064554424168,99.66242535423501,59.1255598437281,87.97637812743204,478.6352009035795,0.0,7,22.78481012658228,17.01713192444343,0.5379845866571915,-0.1166074575631504,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
Passive,350.0,188.825,195.28145229689483,174.56395796741256,89.39095644476028,95.12823577519045,1045.3361385319351,0.0,0,0.0,0.0,0.0,0.0,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
Continuous,350.0,188.825,193.62933424051795,171.91360750457193,88.78489831041215,92.7806374390749,1034.1739122659292,0.0,1,99.99999999999999,137.61181076052193,2.939115570027667,-1.3496415148014114,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
T-APIC,350.0,188.825,196.27664532389477,174.4697606438321,88.88972009681689,101.91141505890921,1019.674803342033,0.0,7,26.923076923076923,21.67690541068716,0.8578618873259093,-0.19815353578105696,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
E-APIC,350.0,188.825,197.82595469272033,177.64125310630638,89.79673743126048,101.91141505890921,1036.257627301864,0.0,6,21.89349112426035,34.83180814271877,0.7865630499929737,-0.023484053445453856,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
ME-APIC,350.0,188.825,194.89618745845428,173.30774952764725,88.92310916271309,100.27563049873217,1022.1473959714488,0.0,7,23.076923076923073,27.26424269417771,0.8590716461680694,-0.5273007663532141,178,992983902,2.0,0.005,0.015,0.8973937603178956,1.0435690230543913,1.055004122915107,1.0114410729623173,0.9466111702638423,0.9739162712906566,1.0741474594810876,0.9407741677587715,1.0731222933853928
Passive,300.0,157.3,166.90562916996623,99.28197855598091,59.48390060282411,84.85374188921612,456.8977033312118,0.0,0,0.0,0.0,0.0,0.0,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
Continuous,300.0,157.3,164.14184025814137,94.15877669723282,57.36427503746266,90.39702228681496,454.91959218183894,0.0,1,100.0,79.19928814861946,1.7095728421618708,-0.6188175699448882,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
T-APIC,300.0,157.3,166.82310548890743,97.81825694899065,58.63591656702188,90.09160795555566,456.82477127184075,0.0,8,27.594936708860757,23.277549726086114,0.6219148131529295,-0.21152406035412952,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
E-APIC,300.0,157.3,167.63502833585395,97.72552937264757,58.29660444048492,90.09160795555566,458.7380775792158,0.0,6,18.73417721518987,15.462542061036359,0.3882896374970254,-0.057917823805978104,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
ME-APIC,300.0,157.3,166.81173637259863,98.08523101829486,58.79995805523362,89.47392639658516,453.24779723193205,0.0,7,22.78481012658228,16.125479638613044,0.49551623146283513,-0.08507901710963695,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
Passive,350.0,188.825,191.72918730425383,167.33444822641215,87.27646039664799,93.8429524788696,1011.6495159341687,0.0,0,0.0,0.0,0.0,0.0,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
Continuous,350.0,188.825,190.0467401100023,164.6840011870951,86.65447304793187,98.1188729845986,1001.4858392170024,0.0,1,99.99999999999999,136.23150147712607,2.861276713062917,-1.3025097758484938,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
T-APIC,350.0,188.825,192.5718746079737,166.79092979465597,86.61230002262737,100.97279762038515,983.1431773308304,0.0,7,26.923076923076923,22.664443279801795,0.8605922331023275,-0.21364236619354612,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
E-APIC,350.0,188.825,194.1524704148953,170.6041027121249,87.87119852121965,100.97279762038515,1001.7758851555129,0.0,6,21.89349112426035,35.87181660547128,0.8488792815837887,-0.053700401118323235,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
ME-APIC,350.0,188.825,191.3827829565115,165.9950788314479,86.73459350268068,99.19845856494312,987.0539148670756,0.0,7,23.076923076923073,27.269708597442808,0.8569760090173755,-0.49541660364065404,179,1706889063,2.0,0.005,0.015,0.8400068302259406,0.9634768824318904,1.0185778814603041,1.0027526556087385,1.0392212856082774,0.975767051760962,0.9311801023498442,1.0290771365305658,0.9820256718112773
Passive,300.0,157.3,167.67313601902558,99.73484045029386,59.481705190375344,81.64685505701188,453.69772753207735,0.0,0,0.0,0.0,0.0,0.0,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
Continuous,300.0,157.3,165.33092543529426,94.92151758434979,57.413044374144825,85.74728115830115,454.81780737464425,0.0,1,100.0,73.60798650985818,1.6165433954100998,-0.5897278866256679,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
T-APIC,300.0,157.3,167.8255869361395,98.358098904465,58.60733199276218,85.47785172323373,460.52878618384165,0.0,8,27.594936708860757,23.441875255356493,0.6461223171296796,-0.15090872842750258,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
E-APIC,300.0,157.3,167.45660065399977,97.3397244886933,58.1283294349307,85.47785172323373,459.30207213342425,0.0,6,18.73417721518987,17.511708614321552,0.5258806053263887,-0.2444394225106996,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
ME-APIC,300.0,157.3,167.76511383640835,98.69030114401875,58.8264740429014,85.16735354921865,457.99860510254416,0.0,7,22.78481012658228,14.954180867514646,0.4507912519377344,-0.09272417858126057,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
Passive,350.0,188.825,193.12469956366422,170.26212664897042,88.16175612630165,95.16646096318527,1032.7325521446614,0.0,0,0.0,0.0,0.0,0.0,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
Continuous,350.0,188.825,191.94810760693522,168.50842927022902,87.78853377147892,92.38451389099367,1034.5285284764705,0.0,1,99.99999999999999,134.46519494877137,2.8760647130688795,-1.1948461493738207,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
T-APIC,350.0,188.825,194.28166022668736,170.1557604747049,87.58199836061085,101.19446121175476,1011.9185711159375,0.0,7,26.923076923076923,23.183337208996775,0.8739033303588869,-0.14699238019974487,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
E-APIC,350.0,188.825,195.7963687086459,173.5652699788398,88.64580641794895,101.19446121175476,1025.1527319363604,0.0,6,21.89349112426035,34.77273985822284,0.7985783605612259,0.007863321664889088,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
ME-APIC,350.0,188.825,192.87982594313956,169.08482773242105,87.66330377250898,100.04866680567117,1011.3650014229552,0.0,7,22.781065088757394,25.358479719503343,0.8434442914761704,-0.4575879406996986,180,553014942,2.0,0.005,0.015,1.000589295862706,0.9808979217419359,0.9873542437602109,0.9096957769562896,1.0293368066788187,1.0770079981524603,0.9807095964041934,1.0147053115498776,0.9299965062499974
Passive,300.0,157.3,169.28629220556584,99.611582972316,58.842084420726025,82.80384162550041,482.2831295248792,0.0,0,0.0,0.0,0.0,0.0,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
Continuous,300.0,157.3,166.15099019844644,94.0977175385818,56.633859013535776,89.03750007821537,473.00159356620924,0.0,1,100.0,82.67808195992566,1.7587665858776909,-0.7155941814292105,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
T-APIC,300.0,157.3,169.074186953291,97.92687424829485,57.91947074413462,88.55828372984745,478.48786826636126,0.0,8,27.594936708860757,25.058082685750932,0.6627041353758342,-0.25486211446170515,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
E-APIC,300.0,157.3,170.23813988545143,97.90576868565324,57.51106582316474,88.55828373179682,482.79815575214934,0.0,6,18.73417721518987,16.886424081028782,0.44765880794360013,-0.022280804581207608,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
ME-APIC,300.0,157.3,169.07074160199414,98.10687304021299,58.02711463297671,87.58160913274712,478.26604768753094,0.0,7,22.78481012658228,18.257572984870272,0.5187800040917679,-0.1416509328367092,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
Passive,350.0,188.825,194.70413238807026,166.21359016351695,85.3672637169467,92.16824564330767,999.4751712449479,0.0,0,0.0,0.0,0.0,0.0,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
Continuous,350.0,188.825,192.5071704363641,162.87023079865298,84.60476065876828,93.09716336796572,993.8979515784401,0.0,1,99.99999999999999,142.65244671457504,2.984363276964723,-1.4219038844221674,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
T-APIC,350.0,188.825,195.45841565856966,165.65116287430934,84.75007960960444,99.181931207819,970.677959129102,0.0,7,26.923076923076923,22.572423805652033,0.8690439457914392,-0.2430629312174636,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
E-APIC,350.0,188.825,197.11878646482833,169.05273312092828,85.76185768630032,99.181931207819,985.4593396928719,0.0,6,21.89349112426035,36.845835194868954,0.7933394376557892,-0.04051547369967582,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
ME-APIC,350.0,188.825,194.248245307721,164.71942726689318,84.79841195267976,97.50499704037811,970.5239400235516,0.0,7,23.076923076923073,30.831206814335776,0.9098315464605394,-0.5392709520432594,181,67693935,2.0,0.005,0.015,1.0048005212727695,0.9199562340567687,1.040924916006684,0.9441819459258681,0.9381443931076549,0.9566894941208598,1.0900981538572467,0.9034423796430252,1.0950462733697655
Passive,300.0,157.3,166.55558635991537,99.07760502644977,59.48620949425843,84.14273207240103,462.39081174892607,0.0,0,0.0,0.0,0.0,0.0,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
Continuous,300.0,157.3,164.09556938778584,94.19279405034503,57.401180544827135,89.49891605837217,454.5259183828915,0.0,1,100.0,74.97577727083429,1.6110553527526732,-0.5895894689494194,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
T-APIC,300.0,157.3,166.59461230532725,97.66186737955543,58.622464453151146,88.94868698794613,460.4429929250145,0.0,8,27.594936708860757,23.409102275484383,0.6276269400598722,-0.15937767298111066,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
E-APIC,300.0,157.3,166.99180979710587,97.42429297090585,58.34076119617832,88.94868698794613,462.647056024843,0.0,7,23.41772151898734,17.210092591082525,0.44116085320032183,-0.10885290523019275,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
ME-APIC,300.0,157.3,166.55543377646808,97.96448430289105,58.81794552219049,88.44034837536311,459.33770142240843,0.0,7,22.658227848101262,14.67643056566271,0.4482017416603282,-0.07728988101012893,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
Passive,350.0,188.825,191.5744330380724,168.38564610954182,87.89567764299623,94.92293930264495,1021.1884140507252,0.0,0,0.0,0.0,0.0,0.0,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
Continuous,350.0,188.825,190.21916854222061,166.30727679864216,87.42929436248113,92.12439882981874,1020.4742639624305,0.0,1,99.99999999999999,134.13708962785202,2.830128590856103,-1.1971674582213991,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
T-APIC,350.0,188.825,192.58429563718622,167.99661781098618,87.23277111207379,102.6673051498637,997.5945131639946,0.0,7,26.923076923076923,23.35474563459198,0.873873193690672,-0.17159958460490632,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
E-APIC,350.0,188.825,193.46331332365813,171.38832683314666,88.58957488566286,102.6673051498637,1012.6161994006779,0.0,6,21.89349112426035,37.54463620443895,0.89940865748126,-0.16868587150357237,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
ME-APIC,350.0,188.825,191.3023597425209,167.1752870005987,87.38798999949843,100.67253277914413,998.9904635151757,0.0,7,22.928994082840234,26.464136221129216,0.829923695935162,-0.4625878922484886,182,1591408049,2.0,0.005,0.015,0.9762933690776003,0.9709950773510614,0.9392708763075078,0.969052458080514,1.066487803237184,1.030660583492018,1.0965197536401705,1.0677494434696517,1.0800752234831856
Passive,300.0,157.3,167.9321460443733,98.58823311440395,58.707183488474946,83.07729828744421,462.081196622175,0.0,0,0.0,0.0,0.0,0.0,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
Continuous,300.0,157.3,165.62212314761763,93.66757026512323,56.55498703010714,86.98845180269214,463.58251569223734,0.0,1,100.0,78.42471891220505,1.7290673676594075,-0.5794116640982682,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
T-APIC,300.0,157.3,168.11320417902957,97.20589629654185,57.82169031352465,86.76526948060427,469.3222826760112,0.0,8,27.594936708860757,22.692033879883052,0.6261895231478349,-0.17618687773241312,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
E-APIC,300.0,157.3,168.86139742870114,97.42233372713024,57.6936678308997,86.76526948060427,472.58326176958286,0.0,6,18.73417721518987,19.103447027443437,0.39119489035029165,-0.03075169154427604,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
ME-APIC,300.0,157.3,167.9771688548384,97.39467507258861,57.98090046198756,86.50327059446,467.14505377219655,0.0,7,22.658227848101262,15.641223819644505,0.5017884262395502,-0.1020908425399207,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
Passive,350.0,188.825,194.47530344767029,172.17122572772024,88.53115160406387,98.91789171066775,1036.9789062108207,0.0,0,0.0,0.0,0.0,0.0,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
Continuous,350.0,188.825,193.33850716809494,169.9514037145508,87.90354606741087,96.8704066036241,1023.7122441822481,0.0,1,99.99999999999999,136.17605481421288,2.938102320571645,-1.242057383730438,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
T-APIC,350.0,188.825,195.6905279857756,172.05915500556026,87.92410995899961,104.13619779341364,1013.5163914343857,0.0,7,26.923076923076923,23.2935257259603,0.8874163738392051,-0.16399981653884324,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
E-APIC,350.0,188.825,196.15857590499033,173.38721495691465,88.39135080226876,104.13619779341364,1019.2153578640595,0.0,7,27.36686390532544,46.900954381687384,1.1549651281737572,-0.40467636630994613,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
ME-APIC,350.0,188.825,194.19444342416404,170.78087129949347,87.94323271468171,103.64739525014551,1014.0627445763067,0.0,7,23.076923076923073,26.747884441885432,0.8761431486370278,-0.49394633579423414,183,667508981,2.0,0.005,0.015,0.9683841280345489,1.0122186047425625,0.9721499246654702,1.0215670366539775,0.9250397598356072,1.0583731521531796,1.0851073943709715,0.9552187674315193,0.9674492846109154
Passive,300.0,157.3,169.65455946222392,102.15401282929638,60.212948684142184,84.60193191825597,467.4655244193812,0.0,0,0.0,0.0,0.0,0.0,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
Continuous,300.0,157.3,166.93460665181186,96.95507217535597,58.07967210632514,90.95760222292543,469.41120538952,0.0,1,100.0,78.72042854906968,1.7366599503126203,-0.6116968910704741,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
T-APIC,300.0,157.3,169.65980613765143,100.71108922137086,59.360606094091686,90.24897877767248,472.016777294731,0.0,8,27.594936708860757,23.626511073332455,0.6540296568382072,-0.20811374554654136,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
E-APIC,300.0,157.3,170.75390621107934,100.68598930284183,58.965555480984264,90.24897877767141,475.2888135391474,0.0,6,18.73417721518987,16.69562081268856,0.45897562648554535,0.011382473777821233,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
ME-APIC,300.0,157.3,169.6014692198371,100.87581347779842,59.47814835674765,89.39305875570903,469.8357957012704,0.0,7,22.78481012658228,16.7782125351922,0.5258802313687961,-0.09224945043459339,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
Passive,350.0,188.825,195.97594125934532,176.1581173801499,89.8876240869947,94.62788531931562,1070.473828988158,0.0,0,0.0,0.0,0.0,0.0,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
Continuous,350.0,188.825,194.37087324483633,173.62073037797558,89.3244586905142,95.19964305041677,1052.2671851951918,0.0,1,99.99999999999999,138.08893454964178,2.958321666803574,-1.333061225047964,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
T-APIC,350.0,188.825,197.0188618186676,175.83218938564784,89.24637355152342,102.18408613233456,1041.1310490598116,0.0,7,26.923076923076923,23.363437994632935,0.8982102641542505,-0.1918656482080736,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
E-APIC,350.0,188.825,198.93417793045344,178.8010212725193,89.87948834766212,102.18408613233456,1057.5700635628405,0.0,7,25.59171597633136,40.7716226690885,0.9802956611595887,0.0051252792097774965,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
ME-APIC,350.0,188.825,195.73927937011987,174.7816661271916,89.29309778273992,100.31008764345742,1043.4492300562558,0.0,7,23.076923076923073,28.676947595785304,0.9005167678453928,-0.48252488540952043,184,1141589450,2.0,0.005,0.015,0.8171279646498543,1.038980084663577,0.9445406960282636,1.0456741650280659,1.059312815371273,1.023260043367349,0.9725568202664313,0.9305443366348488,1.0142604094372214
Passive,300.0,157.3,166.03434439556193,98.70483390640618,59.448443793803754,80.64864105951487,460.2418968498936,0.0,0,0.0,0.0,0.0,0.0,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
Continuous,300.0,157.3,163.9783583290609,93.89570648582666,57.26103581144713,85.89624398307181,452.7877416487518,0.0,1,100.0,73.46560478415016,1.589689179423224,-0.547487148934024,185,1995764633,2.0,0.005,0.015,0.8922553079620088,0.9102891010284517,0.9189571670118082,1.0909839128963683,1.0910310416843287,1.0947916727318074,0.9120905068799757,1.08012911479162,1.084062505687975
